1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
2.585881377075123E-13 3.3218888222588045E-13 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.2366246612606265E-15 1.2518141633312293E-12 
1.077203491229941E-12 1.562974238667376E-14 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
1.077203491229941E-12 1.562974238667376E-14 
1.2366246612606265E-15 1.2518141633312293E-12 
6.541972467559762E-13 1.141914694460349E-13 
1.8248841068060115E-14 8.290350273678253E-13 
2.585881377075123E-13 3.3218888222588045E-13 
